Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020]
Ukraine,UKR,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,4.28173916738686,-4.7349105245338
Ukraine,UKR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3370,3540
Ukraine,UKR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,13199.610722084,12574.6209648065
Ukraine,UKR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13750,13260
Ukraine,UKR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,141538700916.042,147690607856.396
Ukraine,UKR,"GNI, PPP (constant 2017 international $)",NY.GNP.MKTP.PP.KD,554750718302.097,524932393404.92
Ukraine,UKR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,577913217307.918,553514720751.968
Ukraine,UKR,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,4097673999999.99,4259182000000.01
Ukraine,UKR,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,13.9384623716058,..
Ukraine,UKR,Goods and services expense (current LCU),GC.XPN.GSRV.CN,183257300000,..
Ukraine,UKR,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,46091000000,45164000000
Ukraine,UKR,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,60352000000,51768000000
Ukraine,UKR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Ukraine,UKR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..
Ukraine,UKR,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..
Ukraine,UKR,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..
Ukraine,UKR,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..
Ukraine,UKR,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,18.3926307412825,..
Ukraine,UKR,Grants and other revenue (current LCU),GC.REV.GOTR.CN,234940200000,..
Ukraine,UKR,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,742510000,..
Ukraine,UKR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.8858573894147,7.51116687195495
Ukraine,UKR,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-9.4764136046939,-46.3696706792588
Ukraine,UKR,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,25520443379.7439,13686697828.6699
Ukraine,UKR,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,467274052120.317,250600612982.498
Ukraine,UKR,Gross capital formation (current LCU),NE.GDI.TOTL.CN,592219000000,315026000000
Ukraine,UKR,Gross capital formation (current US$),NE.GDI.TOTL.CD,22913726127.4646,11686024297.5053
Ukraine,UKR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2692635468442.09,2730484003629.91
Ukraine,UKR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.87455535939437,6.45904653725637
Ukraine,UKR,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,273497333333.33,270899000000
Ukraine,UKR,Gross domestic savings (current US$),NY.GDS.TOTL.CD,10581968819.9667,10049114346.6568
Ukraine,UKR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.6105203423051,13.0396685631394
Ukraine,UKR,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,11.7285483275401,-24.4438830345253
Ukraine,UKR,Gross fixed capital formation (constant 2010 US$),NE.GDI.FTOT.KD,30411226435.7962,22977541816.4655
Ukraine,UKR,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,557424481976.848,421168293596.619
Ukraine,UKR,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,700617000000,546897000000
Ukraine,UKR,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,27107786238.2765,20287378280.6269
Ukraine,UKR,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,..,..
Ukraine,UKR,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,..,..
Ukraine,UKR,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..,..
Ukraine,UKR,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..,..
Ukraine,UKR,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..
Ukraine,UKR,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,108.01130203002,101.052120334699
Ukraine,UKR,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,166292183555.154,155138909556.183
Ukraine,UKR,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,2951726977878.81,2747063048152.55
Ukraine,UKR,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,4297122000000,4238229000000
Ukraine,UKR,Gross national expenditure (current US$),NE.DAB.TOTL.CD,166261259169.839,157218918668.274
Ukraine,UKR,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,145.579927689926,154.282188858035
Ukraine,UKR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,14.071261459275,10.4287667538844
Ukraine,UKR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,13.6616800848481,10.2694159347969
Ukraine,UKR,Gross savings (current LCU),NY.GNS.ICTR.CN,559811112800,437393115000
Ukraine,UKR,Gross savings (current US$),NY.GNS.ICTR.CD,21659822670.0096,16225284800.1484
Ukraine,UKR,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,122575246890.609,117847898664.167
Ukraine,UKR,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,2232916248324.95,2146799573595.89
Ukraine,UKR,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,3422830333333.33,3597228000000
Ukraine,UKR,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,132433773382.445,133440712232.217
Ukraine,UKR,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,..,..
Ukraine,UKR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..
Ukraine,UKR,High-technology exports (current US$),TX.VAL.TECH.CD,1247990022,1248167887
Ukraine,UKR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..
Ukraine,UKR,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,74.3544830120583,74.2825281788569
Ukraine,UKR,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,10.9335724095419,1.43188245912238
Ukraine,UKR,Households and NPISHs Final consumption expenditure (constant 2010 US$),NE.CON.PRVT.KD,116103197700.001,117765659022.348
Ukraine,UKR,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,2106138188977.03,2136295612269.87
Ukraine,UKR,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,2958119000000,3115485000000
Ukraine,UKR,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,114453485312.781,115570249466.753
Ukraine,UKR,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,2762.53272446349,2821.04618324512
Ukraine,UKR,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,11.5723196730057,2.11810916350299
Ukraine,UKR,"Households and NPISHs Final consumption expenditure, PPP (constant 2017 international $)",NE.CON.PRVT.PP.KD,346457141735.737,351418000776.628
Ukraine,UKR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,367908236551.031,381826727463.522
Ukraine,UKR,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,2958118999999.99,3115485000000.01
Ukraine,UKR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,0.631387114524841
Ukraine,UKR,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,0.676541686058044
Ukraine,UKR,"Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,..,0.664468288421631
Ukraine,UKR,"Human capital index (HCI), female, upper bound (scale 0-1)",HD.HCI.OVRL.UB.FE,..,0.688522815704346
Ukraine,UKR,"Human capital index (HCI), lower bound (scale 0-1)",HD.HCI.OVRL.LB,..,0.620419085025787
Ukraine,UKR,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,..,0.589480102062225
Ukraine,UKR,"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,..,0.575456857681274
Ukraine,UKR,"Human capital index (HCI), male, upper bound (scale 0-1)",HD.HCI.OVRL.UB.MA,..,0.603257536888123
Ukraine,UKR,"Human capital index (HCI), upper bound (scale 0-1)",HD.HCI.OVRL.UB,..,0.642555415630341
Ukraine,UKR,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,5281571000,..
Ukraine,UKR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..,..
Ukraine,UKR,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,..,..
Ukraine,UKR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,..,..
Ukraine,UKR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..
Ukraine,UKR,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,..,..
Ukraine,UKR,"IFC, private nonguaranteed (NFL, current US$)",DT.NFL.NIFC.CD,-50686968,..
Ukraine,UKR,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,1944658431.7,..
Ukraine,UKR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,80,..
Ukraine,UKR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,76,..
Ukraine,UKR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,..
Ukraine,UKR,Import unit value index (2000 = 100),TM.UVI.MRCH.XD.WD,293.7197375,..
Ukraine,UKR,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,434.2719977,..
Ukraine,UKR,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,147.8525078,..
Ukraine,UKR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,49.2099797900346,40.092634847698
Ukraine,UKR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.72228628932669,-9.62625844711052
Ukraine,UKR,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,76067000000,62463000000
Ukraine,UKR,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,69783711480.1354,63066151059.0716
Ukraine,UKR,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1644209493138.94,1485933637917.46
Ukraine,UKR,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1957770000000,1681526000000
Ukraine,UKR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,75748676757.3591,62376926643.7912
Ukraine,UKR,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,87438000000,70259000000
Ukraine,UKR,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.24,0.23
Ukraine,UKR,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.43,0.41
Ukraine,UKR,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.22,0.21
Ukraine,UKR,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,..,..
Ukraine,UKR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,77,..
Ukraine,UKR,Income share held by fourth 20%,SI.DST.04TH.20,22.2,..
Ukraine,UKR,Income share held by highest 10%,SI.DST.10TH.10,22.3,..
Ukraine,UKR,Income share held by highest 20%,SI.DST.05TH.20,36.5,..
Ukraine,UKR,Income share held by lowest 10%,SI.DST.FRST.10,4.1,..
Ukraine,UKR,Income share held by lowest 20%,SI.DST.FRST.20,9.7,..
Ukraine,UKR,Income share held by second 20%,SI.DST.02ND.20,14,..
Ukraine,UKR,Income share held by third 20%,SI.DST.03RD.20,17.5,..
Ukraine,UKR,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,..,..
Ukraine,UKR,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,..,..
Ukraine,UKR,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,..,..
Ukraine,UKR,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,..,..
Ukraine,UKR,Individuals using the Internet (% of population),IT.NET.USER.ZS,70.1248443,..
Ukraine,UKR,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,2964,..
Ukraine,UKR,"Industrial design applications, resident, by count",IP.IDS.RSCT,4660,..
Ukraine,UKR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.6059200846303,20.8599361675038
Ukraine,UKR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,2.35192484337992,-3.3008864132712
Ukraine,UKR,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,27647627770.5323,26735010981.863
Ukraine,UKR,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,592698404303.579,573134103204.247
Ukraine,UKR,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,899354000000,874887000000
Ukraine,UKR,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,34797180177.6705,32454307706.5752
Ukraine,UKR,"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,5970.94899368891,..
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.8867174561113,2.7324920941942
Ukraine,UKR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.24695489710588,9.83764118271876
Ukraine,UKR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,8.24695489710588,9.83764118271876
Ukraine,UKR,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,24.3,..
Ukraine,UKR,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,1.04931794333683,0.952443510246978
Ukraine,UKR,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,4.37466451959206,7.02264075335604
Ukraine,UKR,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,1.03063269395935,0.934941001998839
Ukraine,UKR,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.1489023226217,6.55446470313231
Ukraine,UKR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..
Ukraine,UKR,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,..,..
Ukraine,UKR,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,..,..
Ukraine,UKR,Interest payments (% of expense),GC.XPN.INTP.ZS,9.12210732333009,..
Ukraine,UKR,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,9.38918966102365,..
Ukraine,UKR,Interest payments (current LCU),GC.XPN.INTP.CN,119933800000,..
Ukraine,UKR,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,6.9293916666666,8.20650833333333
Ukraine,UKR,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,60,74
Ukraine,UKR,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,..,2000
Ukraine,UKR,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,730000,734000
Ukraine,UKR,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..
Ukraine,UKR,"International migrant stock, total",SM.POP.TOTL,..,..
Ukraine,UKR,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,11.7094140691759,..
Ukraine,UKR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,8907000000,..
Ukraine,UKR,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,390000000,..
Ukraine,UKR,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,8517000000,..
Ukraine,UKR,"International tourism, number of arrivals",ST.INT.ARVL,13710000,..
Ukraine,UKR,"International tourism, number of departures",ST.INT.DPRT,29346000,..
Ukraine,UKR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,4.0782931587891,..
Ukraine,UKR,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,2592000000,..
Ukraine,UKR,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,972000000,..
Ukraine,UKR,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,1620000000,..
Ukraine,UKR,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1409010000,15000000
Ukraine,UKR,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,..,..
Ukraine,UKR,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,..,15000000
Ukraine,UKR,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..
Ukraine,UKR,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,27.91,..
Ukraine,UKR,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,31.67,..
Ukraine,UKR,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,35.9,..
Ukraine,UKR,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,40.53,..
Ukraine,UKR,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,32.02,..
Ukraine,UKR,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,36.22,..
Ukraine,UKR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,46.87,..
Ukraine,UKR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,49.24,..
Ukraine,UKR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,60.83,..
Ukraine,UKR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,62.95,..
Ukraine,UKR,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,64.79,..
Ukraine,UKR,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,72.86,..
Ukraine,UKR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,54.16,52.49
Ukraine,UKR,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,56.32,..
Ukraine,UKR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,66.64,..
Ukraine,UKR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,67.6900024414063,..
Ukraine,UKR,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,62.4500007629395,..
Ukraine,UKR,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,75.4599990844727,..
Ukraine,UKR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,34.3300018310547,..
Ukraine,UKR,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,26.6499996185303,..
Ukraine,UKR,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,44.4900016784668,..
Ukraine,UKR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,65.6900024414063,..
Ukraine,UKR,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,56.7599983215332,..
Ukraine,UKR,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,71.879997253418,..
Ukraine,UKR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.2989244510813,..
Ukraine,UKR,"Labor force, total",SL.TLF.TOTL.IN,20207728,19461889
Ukraine,UKR,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,33.8,..
Ukraine,UKR,Land area (sq. km),AG.LND.TOTL.K2,579400,579400
Ukraine,UKR,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,..,..
Ukraine,UKR,Land under cereal production (hectares),AG.LND.CREL.HA,..,..
Ukraine,UKR,"Lead time to export, median case (days)",LP.EXP.DURS.MD,..,..
Ukraine,UKR,"Lead time to import, median case (days)",LP.IMP.DURS.MD,..,..
Ukraine,UKR,Lending interest rate (%),FR.INR.LEND,19.8217083333333,14.2924
Ukraine,UKR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..
Ukraine,UKR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.98,..
Ukraine,UKR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.92,..
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.8273170731707,..
Ukraine,UKR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,..,..
Ukraine,UKR,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,..,..
Ukraine,UKR,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,26.8797729805,..
Ukraine,UKR,"Listed domestic companies, total",CM.MKT.LDOM.NO,..,..
Ukraine,UKR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..
Ukraine,UKR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..
Ukraine,UKR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..
Ukraine,UKR,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..
Ukraine,UKR,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..
Ukraine,UKR,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..
Ukraine,UKR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..
Ukraine,UKR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,..,..
Ukraine,UKR,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,..,..
Ukraine,UKR,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,..,..
Ukraine,UKR,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,..,..
Ukraine,UKR,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,..,..
Ukraine,UKR,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,..,..
Ukraine,UKR,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,..,..
Ukraine,UKR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..
Ukraine,UKR,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,3.5,..
Ukraine,UKR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..
Ukraine,UKR,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,..
Ukraine,UKR,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,..
Ukraine,UKR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..
Ukraine,UKR,Lower secondary school starting age (years),SE.SEC.AGES,10,10
Ukraine,UKR,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,..,..
Ukraine,UKR,"Mammal species, threatened",EN.MAM.THRD.NO,..,..
Ukraine,UKR,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,..,..
Ukraine,UKR,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,..,..
Ukraine,UKR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.8140952129755,10.1348751174864
Ukraine,UKR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,0.912102307111027,-6.01773943118556
Ukraine,UKR,"Manufacturing, value added (constant 2010 US$)",NV.IND.MANF.KD,14150872908.6105,13299310249.7321
Ukraine,UKR,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,311877410448.519,293109440542.998
Ukraine,UKR,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,430228000000,425067000000
Ukraine,UKR,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,16646082892.2525,15768042288.7879
Ukraine,UKR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..
Ukraine,UKR,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..
Ukraine,UKR,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,..,..
Ukraine,UKR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..
Ukraine,UKR,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..
Ukraine,UKR,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,..,..
Ukraine,UKR,Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,..,..
Ukraine,UKR,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,50066000000,49220000000
Ukraine,UKR,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,49886456338,..
Ukraine,UKR,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,0.0125955408767203,..
Ukraine,UKR,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,13.4897165302838,..
Ukraine,UKR,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,49.2189737283399,..
Ukraine,UKR,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,10.5771215763439,..
Ukraine,UKR,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,21.2551681425466,..
Ukraine,UKR,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,0.725565848068236,..
Ukraine,UKR,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,10.7428519490123,..
